Loan_ID,Gender,Married,Dependents,Education,Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP103484,Male,Yes,2,Graduate,No,49470,18390,60000,360,1,Rural,Y
LP103485,Female,Yes,0,Not Graduate,No,36900,31747,57600,360,1,Rural,Y
LP103486,Male,Yes,1,Graduate,No,28860,19154,70000,360,1,Urban,N
LP103487,Male,Yes,2,Graduate,No,101230,13931,57000,360,1,Rural,Y
LP103488,,Yes,0,Graduate,No,31680,0,62700,360,0,Rural,N
LP103489,,Yes,0,Graduate,No,40230,0,70000,360,1,Rural,Y
LP103490,Male,No,1,Graduate,No,29350,0,70000,360,1,Semiurban,N
LP103491,Male,Yes,2,Graduate,No,64060,10570,69300,360,1,Semiurban,Y
LP103492,Male,Yes,0,Graduate,No,33470,13888,60000,360,1,Rural,Y
LP103493,Male,No,2,Graduate,No,69820,20344,70000,480,1,Semiurban,Y
LP103494,Male,Yes,,Graduate,No,57920,0,70000,360,1,Rural,Y
LP103495,Male,Yes,0,Not Graduate,No,18650,21222,70000,180,1,Rural,N
LP103496,Male,Yes,2,Graduate,No,54330,18995,70000,360,0,Rural,N
LP103497,Male,No,1,Graduate,No,58800,13256,70000,360,1,Semiurban,Y
LP103498,Male,No,0,Not Graduate,No,68650,71820,68400,360,0,Urban,N
LP103499,Male,Yes,2,Graduate,No,30920,13840,58700,360,1,Semiurban,Y
LP103500,Male,Yes,0,Graduate,No,70020,0,65000,360,1,Rural,Y
LP103501,Male,Yes,2,Graduate,No,74110,13212,67300,360,1,Urban,Y
LP103502,Male,No,1,Graduate,No,30130,0,61600,360,,Semiurban,Y
LP103503,,No,0,Graduate,Yes,32070,0,70000,360,1,Rural,N
LP103504,Female,Yes,0,Graduate,No,19880,0,67000,360,1,Semiurban,Y
LP103505,Male,Yes,0,Graduate,,24080,9898,68600,360,1,Rural,Y
LP103506,Male,Yes,1,Graduate,No,25770,17708,70000,360,1,Urban,Y
LP103507,Male,No,0,Graduate,Yes,40450,45839,66000,360,1,Rural,Y
LP103508,Male,No,0,Graduate,No,23230,32636,64400,360,1,Semiurban,Y
LP103509,Male,Yes,0,Not Graduate,No,33060,0,70000,360,1,Urban,N
LP103510,Male,Yes,0,Graduate,No,35600,27105,61300,360,1,Rural,Y
LP103511,Male,Yes,0,Graduate,No,68110,22743,68100,480,,Semiurban,N
LP103512,Male,No,2,Graduate,No,39240,24296,70000,360,1,Rural,Y
LP103513,Female,Yes,0,Graduate,No,41460,78886,70000,360,1,Semiurban,Y
LP103514,Male,Yes,0,Graduate,No,91120,13148,70000,360,1,Semiurban,Y
LP103515,Male,Yes,2,Graduate,No,91920,12956,70000,360,1,Semiurban,Y
LP103516,Male,Yes,1,Graduate,No,27330,36901,70000,180,0,Urban,N
LP103517,Male,Yes,0,Graduate,No,68990,0,67700,360,1,Urban,Y
LP103518,Male,Yes,0,Not Graduate,No,28160,10973,65600,360,1,Semiurban,Y
LP103519,Male,No,0,Graduate,Yes,177270,12981,70000,360,1,Urban,Y
LP103520,Male,Yes,1,Not Graduate,No,48400,0,62100,360,1,Semiurban,N
LP103521,Male,Yes,0,Graduate,,39890,7282,66100,360,1,Semiurban,Y
LP103522,Male,Yes,2,Graduate,No,73050,0,70000,180,1,Semiurban,Y
LP103523,Female,No,0,Graduate,No,81690,0,70000,480,1,Rural,Y
LP103524,Female,No,0,Graduate,Yes,27630,0,70000,360,1,Semiurban,Y
LP103525,Male,Yes,0,Not Graduate,No,30580,21463,70000,180,1,Semiurban,Y
LP103526,Male,Yes,2,Graduate,No,42320,26842,70000,360,1,Semiurban,Y
LP103527,Male,No,1,Graduate,No,89960,16259,70000,360,,Semiurban,Y
LP103528,Male,Yes,0,Graduate,No,25420,7903,64800,360,1,Semiurban,Y
LP103529,Male,Yes,0,Graduate,Yes,26200,17725,57900,360,1,Semiurban,Y
LP103530,Male,No,1,Graduate,No,392110,13254,56200,360,1,Rural,Y
LP103531,Male,Yes,0,Graduate,No,40260,17903,62300,360,1,Urban,Y
LP103532,Male,No,0,Not Graduate,No,62150,82351,70000,360,1,Urban,Y
LP103533,Male,No,0,Not Graduate,Yes,28670,13479,70000,360,1,Semiurban,Y
LP103534,Male,No,0,Graduate,No,58240,27220,70000,84,1,Semiurban,Y
LP103535,Male,Yes,3+,Graduate,No,83580,0,57900,360,,Semiurban,Y
LP103536,Male,Yes,0,Graduate,Yes,47350,0,57900,360,,Rural,N
LP103537,Male,Yes,0,Graduate,No,30970,25770,63700,360,1,Semiurban,Y
LP103538,Female,Yes,3+,Not Graduate,No,59960,29581,70000,360,1,Semiurban,Y
LP103539,Male,No,0,Graduate,Yes,45740,34289,67000,180,,Semiurban,Y
LP103540,Male,Yes,3+,Graduate,No,61620,41435,58100,60,1,Rural,Y
LP103541,Male,Yes,0,Graduate,No,48750,16355,70000,360,1,Semiurban,Y
LP103542,Male,No,0,Graduate,No,38890,37290,60700,360,1,Semiurban,Y
LP103543,Male,Yes,0,Graduate,No,25200,0,70000,360,1,Urban,Y
LP103544,Male,No,3+,Graduate,No,42970,0,66400,360,1,Semiurban,Y
LP103545,Male,No,0,Graduate,No,30500,18395,60600,360,1,Semiurban,Y
LP103546,Male,Yes,0,Not Graduate,No,64720,0,66800,360,1,Semiurban,Y
LP103547,Female,No,0,Graduate,No,39670,18591,70000,84,0,Semiurban,N
LP103548,,No,1,Not Graduate,No,19740,28292,69400,180,1,Urban,N
LP103549,Male,Yes,1,Graduate,No,196780,0,70000,360,1,Urban,Y
LP103550,Male,Yes,0,Graduate,Yes,96370,15032,70000,360,1,Urban,Y
LP103551,Female,Yes,0,Graduate,Yes,40180,0,62900,360,1,Rural,Y
LP103552,Male,Yes,0,Not Graduate,No,40730,46586,70000,360,0,Rural,N
LP103553,Male,Yes,1,Graduate,No,34880,0,70000,360,1,Rural,Y
LP103554,Male,Yes,0,Graduate,No,41280,26038,70000,,1,Rural,Y
LP103555,Male,Yes,1,Graduate,No,39590,0,69100,360,1,Semiurban,Y
LP103556,Male,Yes,3+,Not Graduate,,29780,20313,57000,360,,Urban,N
LP103557,Male,Yes,0,Graduate,Yes,59020,9766,70000,360,,Rural,N
LP103558,Female,Yes,1,Graduate,No,38650,11879,70000,360,0,Semiurban,N
LP103559,Male,Yes,3+,Graduate,No,273650,7249,63000,360,1,Rural,Y
LP103560,Male,Yes,2,Graduate,No,28310,22673,70000,360,1,Semiurban,Y
LP103561,,No,0,Graduate,No,73640,17381,70000,360,1,Semiurban,Y
LP103562,Female,Yes,0,Graduate,No,28360,55898,70000,360,1,Semiurban,Y
LP103563,Male,Yes,0,Graduate,No,18970,0,59600,360,,Semiurban,N
LP103564,Male,No,2,Not Graduate,No,13530,23543,70000,360,,Urban,N
LP103565,Male,Yes,0,Graduate,No,29040,9797,70000,360,0,Semiurban,N
LP103566,Male,Yes,1,Graduate,No,50070,20928,66000,300,1,Rural,Y
LP103567,Male,Yes,1,Graduate,No,28240,8387,70000,480,0,Rural,N
LP103568,Male,Yes,1,Not Graduate,No,53910,26708,70000,360,1,Urban,Y
LP103569,Male,No,0,Graduate,No,34820,0,70000,360,0,Rural,N
LP103570,Male,No,0,Graduate,No,83580,0,70000,360,1,Urban,Y
LP103571,Male,No,2,Graduate,No,22490,7239,58400,360,1,Rural,Y
LP103572,Male,Yes,2,Not Graduate,No,26660,0,64900,360,1,Urban,N
LP103573,Female,Yes,1,Graduate,No,35670,20923,69900,360,1,Urban,Y
LP103574,Female,No,1,Graduate,,32660,22333,69800,360,1,Semiurban,Y
LP103575,,Yes,2,Graduate,No,20730,42995,69600,360,1,Rural,Y
LP103576,,Yes,0,Graduate,,35080,35347,61400,360,0,Urban,N
LP103577,Male,No,1,Not Graduate,Yes,42480,23781,64100,360,1,Semiurban,Y
LP103578,Male,No,1,Graduate,,47050,23652,58600,360,,Semiurban,N
LP103579,Male,No,1,Graduate,,48620,40138,70000,360,,Urban,N
LP103580,Male,No,2,Not Graduate,No,39770,27667,69600,360,1,Urban,Y
LP103581,Male,Yes,1,Graduate,No,34960,0,70000,360,1,Semiurban,Y
LP103582,Male,No,0,Graduate,No,69600,12049,70000,360,1,Rural,Y
LP103583,Female,No,0,Graduate,No,81870,17650,60500,360,1,Rural,Y
LP103584,Male,Yes,0,Graduate,Yes,19120,0,70000,480,1,Urban,Y
LP103585,Male,Yes,,Graduate,No,38570,0,64300,360,0,Rural,N
LP103586,Male,Yes,1,Graduate,No,26790,29941,67900,360,1,Urban,Y
LP103587,Male,No,,Graduate,No,27140,13834,60200,360,,Urban,N
LP103588,Male,Yes,0,Graduate,No,15550,0,62300,360,1,Semiurban,Y
LP103589,Female,Yes,0,Not Graduate,No,29700,0,70000,360,0,Urban,N
LP103590,Male,No,0,Graduate,No,31200,6990,59500,360,1,Urban,N
LP103591,Male,Yes,0,Graduate,No,51260,28971,70000,360,1,Rural,Y
LP103592,Male,Yes,3+,Not Graduate,No,44090,10121,58500,480,1,Rural,N
LP103593,Female,Yes,0,Graduate,No,35630,18041,70000,300,1,Urban,Y
LP103594,Male,Yes,1,Not Graduate,No,21610,44561,70000,360,0,Rural,N
LP103595,Male,Yes,1,Not Graduate,No,226160,15835,70000,360,,Urban,N
LP103596,Male,No,0,Graduate,No,36850,0,70000,360,1,Semiurban,Y
LP103597,Female,Yes,2,Graduate,No,39980,5311,65900,360,1,Rural,Y
LP103598,Male,Yes,0,Graduate,No,32570,12009,67000,360,1,Urban,Y
LP103599,Male,No,0,Graduate,Yes,23190,0,61500,360,1,Semiurban,Y
LP103600,Female,Yes,0,Graduate,No,32080,53167,65000,360,1,Rural,Y
LP103601,Male,No,2,Graduate,No,48570,0,62600,360,1,Semiurban,Y
LP103602,Male,Yes,0,Graduate,No,28150,25492,70000,360,1,Rural,Y
LP103603,Male,No,2,Graduate,No,68340,31488,59700,360,1,Rural,Y
LP103604,Male,Yes,0,Graduate,No,37390,0,70000,360,1,Semiurban,Y
LP103605,Male,Yes,0,Graduate,No,27210,0,70000,360,1,Semiurban,Y
LP103606,Male,Yes,0,Graduate,Yes,49850,22895,66400,360,1,Semiurban,Y
LP103607,Male,No,0,Graduate,No,54470,26468,70000,360,1,Urban,Y
LP103608,,Yes,1,Graduate,No,58380,0,70000,180,0,Urban,N
LP103609,Male,No,0,Graduate,Yes,28610,0,57200,360,1,Rural,Y
LP103610,Male,No,2,Not Graduate,No,65860,20356,61100,360,1,Semiurban,Y
LP103611,Male,No,2,Graduate,No,92630,0,60700,360,1,Semiurban,Y
LP103612,Female,No,0,Not Graduate,No,26700,51234,70000,,1,Semiurban,Y
LP103613,Male,Yes,1,Graduate,No,39800,0,70000,360,1,Rural,N
LP103614,Male,No,0,Graduate,No,27150,13524,62100,360,1,Urban,Y
LP103615,Female,No,0,Graduate,No,31520,23320,70000,360,1,Urban,Y
LP103616,Male,Yes,0,Graduate,No,46060,0,58800,360,1,Rural,N
LP103617,Female,Yes,0,Graduate,Yes,28120,17818,59900,360,1,Semiurban,Y
LP103618,Male,No,0,Graduate,No,95470,50976,60300,360,1,Urban,Y
LP103619,Male,Yes,2,Graduate,No,44300,18497,67900,360,1,Urban,Y
LP103620,Male,No,2,Graduate,No,38430,0,59300,300,,Rural,N
LP103621,Female,Yes,0,Graduate,No,47980,0,65700,360,1,Rural,N
LP103622,Female,No,0,Graduate,Yes,22970,15493,70000,360,1,Semiurban,Y
LP103623,Male,No,0,Graduate,,17180,22974,67500,360,0,Semiurban,N
LP103624,Male,Yes,0,Graduate,No,48710,13530,70000,360,1,Urban,Y
LP103625,Male,Yes,,Graduate,No,343510,8666,70000,360,0,Semiurban,Y
LP103626,Female,No,0,Not Graduate,No,18830,20687,70000,360,1,Urban,Y
LP103627,Male,Yes,2,Not Graduate,No,58320,0,60100,360,1,Rural,Y
LP103628,Male,Yes,0,Graduate,No,77670,0,70000,180,1,Rural,Y
LP103629,Male,No,0,Not Graduate,Yes,29610,34537,70000,360,,Semiurban,N
LP103630,Male,Yes,2,Graduate,Yes,35780,16301,60600,360,0,Urban,N
LP103631,Male,Yes,0,Graduate,Yes,54180,0,70000,360,1,Urban,Y
LP103632,Male,No,1,Graduate,No,48830,0,63900,,1,Semiurban,Y
LP103633,Male,No,3+,Graduate,No,17910,43849,70000,360,1,Urban,Y
LP103634,Male,Yes,2,Graduate,No,305780,12422,70000,360,1,Rural,Y
LP103635,Male,No,0,Not Graduate,No,43500,24319,66800,360,1,Urban,Y
LP103636,Male,Yes,2,Graduate,Yes,40940,12996,64700,360,,Semiurban,Y
LP103637,Male,Yes,0,Graduate,No,26910,17805,59900,360,1,Urban,Y
LP103638,Male,No,3+,Graduate,No,61710,25053,63300,360,0,Urban,N
LP103639,Male,Yes,2,Graduate,Yes,30810,28727,58000,360,1,Urban,Y
LP103640,Male,No,0,Graduate,No,24180,36021,64800,360,,Urban,N
LP103641,Male,Yes,0,Graduate,No,16640,14547,66600,360,,Semiurban,N
LP103642,Male,No,3+,Graduate,No,21990,0,70000,360,0,Urban,N
LP103643,Male,Yes,2,Graduate,Yes,20330,36282,69300,360,1,Semiurban,Y
LP103644,Male,Yes,0,Not Graduate,No,29490,22259,70000,360,1,Rural,Y
LP103645,Male,Yes,0,Graduate,Yes,35640,24072,68600,360,0,Semiurban,N
LP103646,Male,Yes,,Graduate,No,37690,0,70000,360,1,Rural,Y
LP103647,Male,No,0,Not Graduate,No,20430,32871,70000,360,1,Semiurban,Y
LP103648,Male,Yes,0,Graduate,Yes,29150,7106,70000,360,,Rural,N
LP103649,Male,No,1,Graduate,No,30020,44491,56900,360,1,Urban,Y
LP103650,Male,Yes,0,Graduate,,222500,14668,56200,360,1,Semiurban,Y
LP103651,Male,No,0,Not Graduate,No,31110,0,41400,180,1,Rural,N
LP103652,Male,No,,Graduate,,31500,62858,59600,360,1,Rural,Y
LP103653,Male,No,0,Graduate,No,43230,23403,70000,360,1,Urban,Y
LP103654,Male,Yes,1,Graduate,No,57880,20866,59600,360,1,Urban,Y
LP103655,Male,Yes,3+,Graduate,No,32400,16071,63600,360,,Urban,N
LP103656,Male,Yes,1,Graduate,No,127970,0,66900,360,1,Semiurban,Y
LP103657,Male,No,0,Graduate,No,35800,27978,61000,360,1,Urban,Y
LP103658,,Yes,1,Graduate,No,37270,28062,70000,360,1,Rural,Y
LP103659,Male,Yes,0,Graduate,No,127280,0,70000,360,1,Rural,Y
LP103660,Male,Yes,0,Graduate,Yes,37720,5452,70000,360,,Urban,N
LP103661,Female,Yes,2,Not Graduate,No,54990,22258,57700,360,1,Semiurban,Y
LP103662,Male,No,1,Not Graduate,No,57050,0,58000,360,1,Semiurban,Y
LP103663,Male,Yes,0,Graduate,No,9880,63298,70000,180,1,Semiurban,Y
LP103664,Female,No,0,Not Graduate,No,34190,0,69900,360,,Urban,N
LP103665,Male,Yes,0,Graduate,No,59950,9688,63900,180,0,Urban,N
LP103666,Male,Yes,0,Graduate,No,47970,0,64700,360,1,Urban,N
LP103667,Male,Yes,2,Not Graduate,No,22660,12436,58900,360,1,Urban,N
LP103668,Male,No,0,Not Graduate,,421250,16126,70000,360,1,Semiurban,Y
LP103669,Male,No,0,Graduate,No,40150,0,70000,180,1,Urban,Y
LP103670,Male,No,,Graduate,No,53850,0,70000,360,1,Rural,Y
LP103671,Male,Yes,3+,Graduate,No,45500,19788,70000,360,1,Rural,Y
LP103672,Male,Yes,0,Not Graduate,No,42900,76469,61200,180,1,Semiurban,Y
LP103673,Male,No,1,Graduate,Yes,35470,0,59800,180,1,Semiurban,Y
LP103674,Male,Yes,0,Graduate,No,39850,0,64200,360,1,Urban,Y
LP103675,Male,Yes,0,Graduate,No,250940,0,57800,360,1,Semiurban,Y
LP103676,Male,Yes,2,Not Graduate,No,59870,36857,70000,360,1,Urban,N
LP103677,Male,Yes,0,Not Graduate,No,48530,0,56300,360,1,Semiurban,Y
LP103678,Male,No,2,Graduate,,21760,48177,70000,360,,Rural,N
LP103679,Male,Yes,0,Graduate,No,21730,21680,69600,360,1,Semiurban,Y
LP103680,Female,No,2,Not Graduate,No,25930,17398,70000,360,1,Semiurban,Y
LP103681,Male,Yes,2,Not Graduate,No,42210,0,70000,300,1,Rural,N
LP103682,Male,Yes,1,Not Graduate,No,42070,23289,65600,360,1,Urban,Y
LP103683,Male,No,2,Graduate,,75260,23735,70000,360,1,Semiurban,Y
LP103684,Male,Yes,0,Graduate,No,32620,32242,65800,,1,Rural,Y
LP103685,Male,No,0,Graduate,No,272730,0,69200,360,1,Rural,Y
LP103686,Female,Yes,0,Graduate,No,20950,25875,61500,360,1,Urban,Y
LP103687,Male,Yes,1,Graduate,No,49910,15124,64700,360,,Rural,N
LP103688,Male,Yes,0,Graduate,,67610,16524,70000,360,1,Urban,Y
LP103689,Male,Yes,2,Graduate,No,38520,16297,57500,180,0,Urban,N
LP103690,Male,Yes,0,Graduate,No,36660,9366,70000,360,1,Semiurban,Y
LP103691,Male,No,0,Graduate,,19040,47065,70000,360,1,Semiurban,Y
LP103692,Female,Yes,0,Graduate,No,80370,9974,70000,360,0,Urban,N
LP103693,Male,Yes,0,Not Graduate,No,13810,12323,70000,360,,Urban,N
LP103694,Male,Yes,0,Graduate,No,20070,48426,70000,360,1,Semiurban,Y
LP103695,Female,No,0,Graduate,No,244860,0,70000,180,1,Semiurban,Y
LP103696,Male,Yes,1,Not Graduate,No,26710,0,66500,360,1,Urban,N
LP103697,Male,No,2,Graduate,No,100320,32586,57200,360,0,Semiurban,Y
LP103698,Female,Yes,2,Not Graduate,No,31450,0,70000,180,1,Semiurban,Y
LP103699,Male,Yes,2,Graduate,No,11820,71478,66500,180,,Urban,N
LP103700,Male,Yes,0,Graduate,No,19480,0,61600,360,0,Rural,N
LP103701,Male,Yes,0,Graduate,No,17360,33394,70000,360,1,Semiurban,Y
LP103702,Male,Yes,0,Graduate,No,109140,41488,70000,360,1,Semiurban,Y
LP103703,Female,No,0,Graduate,No,187380,25834,70000,360,1,Urban,Y
LP103704,Male,Yes,3+,Graduate,No,53450,0,70000,360,1,Rural,Y
LP103705,Male,No,0,Graduate,,210640,21403,70000,360,1,Urban,Y
LP103706,Female,Yes,0,Graduate,No,38150,17414,56600,360,1,Rural,Y
LP103707,Female,Yes,2,Graduate,No,25930,0,67900,360,1,Urban,Y
LP103708,Male,Yes,0,Graduate,No,32080,0,70000,360,,Semiurban,N
LP103709,Male,No,0,Graduate,No,16990,0,70000,360,1,Semiurban,Y
LP103710,Male,Yes,2,Graduate,Yes,34830,9991,70000,480,1,Semiurban,Y
LP103711,Male,Yes,0,Not Graduate,No,22150,0,62400,360,1,Semiurban,N
LP103712,Male,No,1,Graduate,No,39470,41680,70000,360,1,Semiurban,Y
LP103713,Male,Yes,2,Graduate,No,55040,0,70000,360,1,Semiurban,Y
LP103714,Female,No,2,Graduate,No,17950,9985,70000,360,1,Semiurban,Y
LP103715,Male,No,1,Not Graduate,Yes,55590,10028,66600,360,1,Rural,Y
LP103716,Female,No,0,Graduate,No,32900,25150,70000,360,0,Urban,N
LP103717,Male,Yes,0,Graduate,No,23540,19260,70000,360,1,Semiurban,Y
LP103718,Male,Yes,0,Graduate,No,19970,12604,70000,360,1,Semiurban,Y
LP103719,Male,No,2,Graduate,No,42040,0,70000,360,0,Semiurban,N
LP103720,Male,Yes,0,Graduate,No,17770,0,70000,360,1,Semiurban,Y
LP103721,Male,Yes,0,Graduate,No,174010,17869,70000,360,1,Urban,Y
LP103722,Male,Yes,1,Graduate,No,46680,0,58100,360,1,Rural,N
LP103723,Male,Yes,1,Graduate,No,40260,40989,70000,360,1,Semiurban,Y
LP103724,Male,Yes,2,Graduate,No,38520,0,66100,360,1,Urban,Y
LP103725,Female,No,1,Graduate,No,30010,19457,67400,360,1,Semiurban,Y
LP103726,Male,Yes,0,Not Graduate,No,46490,18618,59300,180,1,Urban,Y
LP103727,Female,No,0,Graduate,No,37080,11865,70000,360,1,Urban,N
LP103728,Male,No,3+,Graduate,No,89750,0,67400,360,1,Rural,Y
LP103729,Male,Yes,0,Graduate,No,57580,51654,66300,360,1,Semiurban,Y
LP103730,Male,No,0,Graduate,No,20800,11930,65000,360,1,Semiurban,Y
LP103731,Male,No,2,Not Graduate,No,26350,30932,59300,360,1,Urban,Y
LP103732,Female,No,2,Not Graduate,No,31880,0,70000,360,,Urban,N
LP103733,Female,Yes,2,Graduate,No,282440,12070,64200,360,1,Urban,Y
LP103734,Male,Yes,2,Not Graduate,No,41270,0,65100,360,1,Semiurban,N
LP103735,Male,Yes,2,Graduate,No,80930,65491,70000,480,1,Rural,Y
LP103736,Male,Yes,0,Not Graduate,No,21330,0,61500,360,0,Rural,N
LP103737,Female,No,0,Graduate,No,41850,0,70000,360,1,Urban,Y
LP103738,Male,Yes,0,Graduate,No,48420,0,70000,360,1,Semiurban,Y
LP103739,Female,Yes,1,Graduate,No,43860,0,69500,360,0,Urban,N
LP103740,Male,Yes,2,Not Graduate,No,33490,0,67100,360,0,Semiurban,N
LP103741,Male,Yes,2,Graduate,No,34340,0,70000,360,1,Urban,Y
LP103742,Female,Yes,1,Not Graduate,No,37130,16554,60300,360,1,Rural,Y
LP103743,Male,No,3+,Graduate,No,56180,68111,58800,360,1,Urban,Y
LP103744,Male,No,0,Graduate,No,28330,7948,58300,360,1,Rural,Y
LP103745,Male,Yes,0,Not Graduate,No,34990,85000,64700,360,1,Urban,Y
LP103746,Male,Yes,1,Graduate,No,25360,48342,70000,360,1,Semiurban,Y
LP103747,Male,Yes,0,Graduate,No,77460,12970,70000,360,1,Semiurban,Y
LP103748,Male,Yes,2,Graduate,No,47030,48032,62500,360,1,Semiurban,Y
LP103749,Male,Yes,0,Graduate,No,30690,0,70000,360,1,Urban,Y
LP103750,Male,No,,Graduate,No,33220,0,60600,360,1,Rural,Y
LP103751,Male,Yes,0,Not Graduate,No,28020,9835,64200,360,,Urban,N
LP103752,Male,No,0,Graduate,No,27180,8675,70000,360,,Rural,N
LP103753,Female,Yes,0,Not Graduate,No,36970,0,61200,360,1,Urban,N
LP103754,Male,Yes,0,Graduate,No,25740,20803,70000,360,1,Urban,Y
LP103755,Male,Yes,0,Graduate,No,18070,22051,70000,360,1,Rural,Y
LP103756,Male,Yes,2,Not Graduate,No,52980,0,70000,360,1,Semiurban,Y
LP103757,Female,Yes,3+,Graduate,No,14840,22630,70000,360,1,Urban,Y
LP103758,Male,Yes,2,Not Graduate,,279060,8750,69700,360,0,Urban,N
LP103759,Male,Yes,0,Graduate,No,77280,23249,70000,360,,Urban,Y
LP103760,Male,Yes,0,Graduate,No,26510,0,56900,360,1,Urban,Y
LP103761,Male,No,0,Graduate,,35500,25275,69700,480,1,Rural,Y
LP103762,Male,Yes,3+,Graduate,No,139830,0,70000,360,1,Semiurban,Y
LP103763,Male,No,0,Graduate,No,46390,10406,70000,360,,Urban,N
LP103764,Female,No,0,Not Graduate,No,39290,0,70000,360,1,Rural,N
LP103765,Female,Yes,0,Graduate,No,19270,16913,58500,360,1,Semiurban,N
LP103766,Male,No,0,Graduate,No,24240,0,61300,360,1,Semiurban,Y
LP103767,Male,No,0,Graduate,No,26140,0,67200,180,1,Urban,Y
LP103768,Male,Yes,1,Not Graduate,No,63500,34800,65700,360,0,Rural,N
LP103769,Male,No,0,Not Graduate,No,47890,9388,59200,360,1,Semiurban,Y
LP103770,Male,Yes,1,Graduate,No,31570,37438,70000,360,1,Rural,Y
LP103771,Male,Yes,0,Graduate,No,38800,72706,63000,360,1,Semiurban,Y
LP103772,Female,No,2,Not Graduate,No,43450,20289,70000,300,,Rural,N
LP103773,Female,No,0,Not Graduate,No,31680,0,70000,300,0,Urban,N
LP103774,Male,No,0,Graduate,No,38660,0,66400,360,1,Semiurban,Y
LP103775,Male,No,1,Not Graduate,No,33990,27652,70000,360,1,Rural,Y
LP103776,Male,Yes,0,Graduate,No,55990,11282,66300,360,1,Rural,Y
LP103777,Male,No,3+,Graduate,No,20000,0,67900,360,1,Urban,Y
LP103778,Female,Yes,0,Graduate,Yes,15930,0,70000,360,1,Semiurban,Y
LP103779,Male,Yes,0,Graduate,,45760,9326,70000,360,0,Urban,N
LP103780,Male,Yes,0,Not Graduate,,13810,22828,70000,360,1,Semiurban,Y
LP103781,Female,No,0,Graduate,No,111790,18015,63000,360,1,Semiurban,Y
LP103782,Male,Yes,0,Graduate,No,53090,0,58300,360,1,Rural,Y
LP103783,Male,Yes,0,Not Graduate,No,37770,17039,68800,360,1,Semiurban,Y
LP103784,Male,No,0,Not Graduate,No,231890,15190,63100,360,1,Rural,Y
LP103785,Female,Yes,0,Graduate,No,41060,21930,66400,180,1,Rural,Y
LP103786,Male,Yes,1,Graduate,Yes,26950,0,59600,,1,Urban,Y
LP103787,Female,Yes,0,Graduate,No,56890,0,70000,360,1,Urban,Y
LP103788,Male,Yes,0,Graduate,No,33650,11489,70000,360,,Urban,N
LP103789,Male,Yes,0,Not Graduate,No,46350,0,60600,360,1,Urban,N
LP103790,Female,Yes,0,Graduate,Yes,24300,18389,70000,360,1,Semiurban,Y
LP103791,Male,No,2,Graduate,No,36260,34687,58900,360,0,Rural,N
LP103792,Male,Yes,2,Graduate,No,45080,17811,70000,180,1,Urban,Y
LP103793,Male,No,0,Graduate,,52600,41636,70000,360,1,Rural,Y
LP103794,Male,Yes,0,Graduate,No,46790,18193,70000,360,1,Semiurban,Y
LP103795,Female,Yes,3+,Not Graduate,No,20170,9543,70000,360,,Rural,N
LP103796,Male,Yes,0,Not Graduate,No,31730,12542,70000,360,,Rural,N
LP103797,Male,Yes,0,Graduate,No,33470,18706,70000,360,1,Urban,Y
LP103798,Male,No,0,Graduate,No,46200,0,59100,360,1,Urban,N
LP103799,Male,No,2,Graduate,No,35270,0,63200,180,1,Urban,Y
LP103800,Male,Yes,2,Graduate,No,45320,0,60400,360,1,Urban,N
LP103801,Male,Yes,2,Graduate,No,37480,5526,64400,360,1,Semiurban,Y
LP103802,,Yes,1,Graduate,No,23850,16583,69500,360,1,Urban,N
LP103803,Male,No,0,Not Graduate,No,21120,0,70000,360,1,Urban,Y
LP103804,Female,No,2,Graduate,No,47690,45299,57800,360,1,Urban,Y
LP103805,Male,No,3+,Graduate,No,63000,0,62800,360,1,Urban,Y
LP103806,Male,Yes,0,Not Graduate,No,117530,44224,70000,360,1,Urban,Y
LP103807,Male,Yes,1,Graduate,No,38920,0,70000,360,1,Rural,Y
LP103808,Male,Yes,2,Graduate,No,31280,12513,70000,360,1,Rural,Y
LP103809,Male,No,0,Graduate,No,31770,14324,64900,240,,Urban,N
LP103810,Male,Yes,3+,Graduate,No,39310,0,70000,360,1,Urban,Y
LP103811,Male,Yes,1,Graduate,No,39130,18113,60300,360,,Rural,N
LP103812,Male,Yes,3+,Graduate,Yes,44320,0,68500,360,1,Urban,N
LP103813,Male,No,0,Not Graduate,No,62210,31962,61800,,1,Semiurban,Y
LP103814,Male,Yes,0,Graduate,No,18660,3906,69400,360,1,Urban,Y
LP103815,Female,Yes,1,Graduate,Yes,55430,0,70000,360,1,Semiurban,Y
LP103816,Male,No,0,Graduate,No,19680,0,62300,360,1,Rural,Y
LP103817,Male,Yes,0,Graduate,No,32900,8960,70000,360,1,Rural,Y
LP103818,Male,Yes,1,Graduate,No,16180,0,69600,360,1,Urban,Y
LP103819,Female,Yes,0,Graduate,No,46450,28512,70000,360,1,Urban,Y
LP103820,Male,No,2,Graduate,Yes,28080,3820,63700,360,1,Rural,Y
LP103821,Male,No,0,Graduate,No,28470,22872,70000,360,1,Rural,Y
LP103822,Male,Yes,0,Graduate,No,18710,20183,70000,360,0,Semiurban,N
LP103823,Male,Yes,0,Graduate,No,36150,25595,64800,360,1,Semiurban,Y
